,Disease,Symptom_1,Symptom_2,Symptom_3,Symptom_4,Symptom_5,Symptom_6,Symptom_7,Symptom_8,Symptom_9,Symptom_10,Symptom_11,Symptom_12,Symptom_13,Symptom_14,Symptom_15,Symptom_16,Symptom_17
2647,Hepatitis E,6,11,14,25,32,33,34,35,39,43,44,113,114,140,140,140,140
2648,Alcoholic hepatitis,11,32,39,46,115,116,45,140,140,140,140,140,140,140,140,140,140
2649,Tuberculosis,5,11,14,19,24,25,27,28,35,41,43,47,48,50,56,117,140
2650,Common Cold,3,5,14,24,25,31,47,48,50,51,52,53,54,55,56,88,97
2651,Pneumonia,5,14,24,25,27,28,48,50,56,58,108,140,140,140,140,140,140
2652,Dimorphic hemmorhoids(piles),38,59,60,61,62,140,140,140,140,140,140,140,140,140,140,140,140
2653,Heart attack,11,27,28,56,140,140,140,140,140,140,140,140,140,140,140,140,140
2654,Varicose veins,14,65,66,67,68,69,118,140,140,140,140,140,140,140,140,140,140
2655,Hypothyroidism,14,15,17,18,21,64,70,71,72,73,95,96,101,140,140,140,140
2656,Hyperthyroidism,14,18,19,20,28,40,58,74,80,96,101,140,140,140,140,140,140
2657,Hypoglycemia,11,14,16,28,31,34,49,74,76,77,96,119,140,140,140,140,140
2658,Osteoarthristis,6,63,78,79,82,120,140,140,140,140,140,140,140,140,140,140,140
2659,Arthritis,80,81,82,83,120,140,140,140,140,140,140,140,140,140,140,140,140
2660,(vertigo) Paroymsal  Positional Vertigo,11,31,34,84,85,86,140,140,140,140,140,140,140,140,140,140,140
2661,Acne,1,121,122,123,140,140,140,140,140,140,140,140,140,140,140,140,140
2662,Urinary tract infection,12,89,90,91,140,140,140,140,140,140,140,140,140,140,140,140,140
2663,Psoriasis,1,6,124,125,126,127,140,140,140,140,140,140,140,140,140,140,140
2664,Impetigo,1,25,128,129,130,140,140,140,140,140,140,140,140,140,140,140,140
2665,Fungal infection,0,1,2,102,140,140,140,140,140,140,140,140,140,140,140,140,140
2666,Allergy,3,4,5,103,140,140,140,140,140,140,140,140,140,140,140,140,140
2667,GERD,7,8,9,11,24,56,140,140,140,140,140,140,140,140,140,140,140
2668,Chronic cholestasis,0,11,32,34,35,39,43,140,140,140,140,140,140,140,140,140,140
2669,Drug Reaction,0,1,7,12,13,140,140,140,140,140,140,140,140,140,140,140,140
2670,Peptic ulcer diseae,11,30,35,39,92,93,140,140,140,140,140,140,140,140,140,140,140
2671,AIDS,10,22,25,75,140,140,140,140,140,140,140,140,140,140,140,140,140
2672,Diabetes ,14,19,20,21,23,49,67,74,104,105,140,140,140,140,140,140,140
2673,Gastroenteritis,11,26,29,40,140,140,140,140,140,140,140,140,140,140,140,140,140
2674,Bronchial Asthma,14,24,25,27,106,107,140,140,140,140,140,140,140,140,140,140,140
2675,Hypertension ,31,56,64,85,109,140,140,140,140,140,140,140,140,140,140,140,140
2676,Migraine,8,30,31,49,74,81,95,96,110,140,140,140,140,140,140,140,140
2677,Cervical spondylosis,37,57,63,64,85,140,140,140,140,140,140,140,140,140,140,140,140
2678,Paralysis (brain hemorrhage),11,31,87,98,140,140,140,140,140,140,140,140,140,140,140,140,140
2679,Jaundice,0,11,14,19,25,32,33,39,140,140,140,140,140,140,140,140,140
2680,Malaria,5,11,25,28,31,34,40,97,140,140,140,140,140,140,140,140,140
2681,Chicken pox,0,1,14,21,25,31,35,41,47,48,99,140,140,140,140,140,140
2682,Dengue,1,5,6,11,14,25,31,34,35,36,37,48,97,99,140,140,140
2683,Typhoid,5,11,14,25,31,34,38,39,40,94,100,140,140,140,140,140,140
2684,hepatitis A,6,11,32,33,34,35,39,40,41,43,97,140,140,140,140,140,140
2685,Hepatitis B,0,14,21,32,33,35,39,42,43,48,111,112,140,140,140,140,140
2686,Hepatitis C,14,32,34,35,43,106,140,140,140,140,140,140,140,140,140,140,140
2687,Hepatitis D,6,11,14,32,33,34,35,39,43,140,140,140,140,140,140,140,140
2688,Hepatitis E,6,11,14,25,32,33,34,35,39,43,44,113,114,140,140,140,140
2689,Alcoholic hepatitis,11,32,39,46,115,116,45,140,140,140,140,140,140,140,140,140,140
2690,Tuberculosis,5,11,14,19,24,25,27,28,35,41,43,47,48,50,56,117,140
2691,Common Cold,3,5,14,24,25,31,47,48,50,51,52,53,54,55,56,88,97
2692,Pneumonia,5,14,24,25,27,28,48,50,56,58,108,140,140,140,140,140,140
2693,Dimorphic hemmorhoids(piles),38,59,60,61,62,140,140,140,140,140,140,140,140,140,140,140,140
2694,Heart attack,11,27,28,56,140,140,140,140,140,140,140,140,140,140,140,140,140
2695,Varicose veins,14,65,66,67,68,69,118,140,140,140,140,140,140,140,140,140,140
2696,Hypothyroidism,14,15,17,18,21,64,70,71,72,73,95,96,101,140,140,140,140
2697,Hyperthyroidism,14,18,19,20,28,40,58,74,80,96,101,140,140,140,140,140,140
2698,Hypoglycemia,11,14,16,28,31,34,49,74,76,77,96,119,140,140,140,140,140
2699,Osteoarthristis,6,63,78,79,82,120,140,140,140,140,140,140,140,140,140,140,140
2700,Arthritis,80,81,82,83,120,140,140,140,140,140,140,140,140,140,140,140,140
2701,(vertigo) Paroymsal  Positional Vertigo,11,31,34,84,85,86,140,140,140,140,140,140,140,140,140,140,140
2702,Acne,1,121,122,123,140,140,140,140,140,140,140,140,140,140,140,140,140
2703,Urinary tract infection,12,89,90,91,140,140,140,140,140,140,140,140,140,140,140,140,140
2704,Psoriasis,1,6,124,125,126,127,140,140,140,140,140,140,140,140,140,140,140
2705,Impetigo,1,25,128,129,130,140,140,140,140,140,140,140,140,140,140,140,140
2706,Fungal infection,0,1,2,102,140,140,140,140,140,140,140,140,140,140,140,140,140
2707,Allergy,3,4,5,103,140,140,140,140,140,140,140,140,140,140,140,140,140
2708,GERD,7,8,9,11,24,56,140,140,140,140,140,140,140,140,140,140,140
2709,Chronic cholestasis,0,11,32,34,35,39,43,140,140,140,140,140,140,140,140,140,140
2710,Drug Reaction,0,1,7,12,13,140,140,140,140,140,140,140,140,140,140,140,140
2711,Peptic ulcer diseae,11,30,35,39,92,93,140,140,140,140,140,140,140,140,140,140,140
2712,AIDS,10,22,25,75,140,140,140,140,140,140,140,140,140,140,140,140,140
2713,Diabetes ,14,19,20,21,23,49,67,74,104,105,140,140,140,140,140,140,140
2714,Gastroenteritis,11,26,29,40,140,140,140,140,140,140,140,140,140,140,140,140,140
2715,Bronchial Asthma,14,24,25,27,106,107,140,140,140,140,140,140,140,140,140,140,140
2716,Hypertension ,31,56,64,85,109,140,140,140,140,140,140,140,140,140,140,140,140
2717,Migraine,8,30,31,49,74,81,95,96,110,140,140,140,140,140,140,140,140
2718,Cervical spondylosis,37,57,63,64,85,140,140,140,140,140,140,140,140,140,140,140,140
2719,Paralysis (brain hemorrhage),11,31,87,98,140,140,140,140,140,140,140,140,140,140,140,140,140
2720,Jaundice,0,11,14,19,25,32,33,39,140,140,140,140,140,140,140,140,140
2721,Malaria,5,11,25,28,31,34,40,97,140,140,140,140,140,140,140,140,140
2722,Chicken pox,0,1,14,21,25,31,35,41,47,48,99,140,140,140,140,140,140
2723,Dengue,1,5,6,11,14,25,31,34,35,36,37,48,97,99,140,140,140
2724,Typhoid,5,11,14,25,31,34,38,39,40,94,100,140,140,140,140,140,140
2725,hepatitis A,6,11,32,33,34,35,39,40,41,43,97,140,140,140,140,140,140
2726,Hepatitis B,0,14,21,32,33,35,39,42,43,48,111,112,140,140,140,140,140
2727,Hepatitis C,14,32,34,35,43,106,140,140,140,140,140,140,140,140,140,140,140
2728,Hepatitis D,6,11,14,32,33,34,35,39,43,140,140,140,140,140,140,140,140
2729,Hepatitis E,6,11,14,25,32,33,34,35,39,43,44,113,114,140,140,140,140
2730,Alcoholic hepatitis,11,32,39,46,115,116,45,140,140,140,140,140,140,140,140,140,140
2731,Tuberculosis,5,11,14,19,24,25,27,28,35,41,43,47,48,50,56,117,140
2732,Common Cold,3,5,14,24,25,31,47,48,50,51,52,53,54,55,56,88,97
2733,Pneumonia,5,14,24,25,27,28,48,50,56,58,108,140,140,140,140,140,140
2734,Dimorphic hemmorhoids(piles),38,59,60,61,62,140,140,140,140,140,140,140,140,140,140,140,140
2735,Heart attack,11,27,28,56,140,140,140,140,140,140,140,140,140,140,140,140,140
2736,Varicose veins,14,65,66,67,68,69,118,140,140,140,140,140,140,140,140,140,140
2737,Hypothyroidism,14,15,17,18,21,64,70,71,72,73,95,96,101,140,140,140,140
2738,Hyperthyroidism,14,18,19,20,28,40,58,74,80,96,101,140,140,140,140,140,140
2739,Hypoglycemia,11,14,16,28,31,34,49,74,76,77,96,119,140,140,140,140,140
2740,Osteoarthristis,6,63,78,79,82,120,140,140,140,140,140,140,140,140,140,140,140
2741,Arthritis,80,81,82,83,120,140,140,140,140,140,140,140,140,140,140,140,140
2742,(vertigo) Paroymsal  Positional Vertigo,11,31,34,84,85,86,140,140,140,140,140,140,140,140,140,140,140
2743,Acne,1,121,122,123,140,140,140,140,140,140,140,140,140,140,140,140,140
2744,Urinary tract infection,12,89,90,91,140,140,140,140,140,140,140,140,140,140,140,140,140
2745,Psoriasis,1,6,124,125,126,127,140,140,140,140,140,140,140,140,140,140,140
2746,Impetigo,1,25,128,129,130,140,140,140,140,140,140,140,140,140,140,140,140
2747,Fungal infection,0,1,2,102,140,140,140,140,140,140,140,140,140,140,140,140,140
2748,Allergy,3,4,5,103,140,140,140,140,140,140,140,140,140,140,140,140,140
2749,GERD,7,8,9,11,24,56,140,140,140,140,140,140,140,140,140,140,140
2750,Chronic cholestasis,0,11,32,34,35,39,43,140,140,140,140,140,140,140,140,140,140
2751,Drug Reaction,0,1,7,12,13,140,140,140,140,140,140,140,140,140,140,140,140
2752,Peptic ulcer diseae,11,30,35,39,92,93,140,140,140,140,140,140,140,140,140,140,140
2753,AIDS,10,22,25,75,140,140,140,140,140,140,140,140,140,140,140,140,140
2754,Diabetes ,14,19,20,21,23,49,67,74,104,105,140,140,140,140,140,140,140
2755,Gastroenteritis,11,26,29,40,140,140,140,140,140,140,140,140,140,140,140,140,140
2756,Bronchial Asthma,14,24,25,27,106,107,140,140,140,140,140,140,140,140,140,140,140
2757,Hypertension ,31,56,64,85,109,140,140,140,140,140,140,140,140,140,140,140,140
2758,Migraine,8,30,31,49,74,81,95,96,110,140,140,140,140,140,140,140,140
2759,Cervical spondylosis,37,57,63,64,85,140,140,140,140,140,140,140,140,140,140,140,140
2760,Paralysis (brain hemorrhage),11,31,87,98,140,140,140,140,140,140,140,140,140,140,140,140,140
2761,Jaundice,0,11,14,19,25,32,33,39,140,140,140,140,140,140,140,140,140
2762,Malaria,5,11,25,28,31,34,40,97,140,140,140,140,140,140,140,140,140
2763,Chicken pox,0,1,14,21,25,31,35,41,47,48,99,140,140,140,140,140,140
2764,Dengue,1,5,6,11,14,25,31,34,35,36,37,48,97,99,140,140,140
2765,Typhoid,5,11,14,25,31,34,38,39,40,94,100,140,140,140,140,140,140
2766,hepatitis A,6,11,32,33,34,35,39,40,41,43,97,140,140,140,140,140,140
2767,Hepatitis B,0,14,21,32,33,35,39,42,43,48,111,112,140,140,140,140,140
2768,Hepatitis C,14,32,34,35,43,106,140,140,140,140,140,140,140,140,140,140,140
2769,Hepatitis D,6,11,14,32,33,34,35,39,43,140,140,140,140,140,140,140,140
2770,Hepatitis E,6,11,14,25,32,33,34,35,39,43,44,113,114,140,140,140,140
2771,Alcoholic hepatitis,11,32,39,46,115,116,45,140,140,140,140,140,140,140,140,140,140
2772,Tuberculosis,5,11,14,19,24,25,27,28,35,41,43,47,48,50,56,117,140
2773,Common Cold,3,5,14,24,25,31,47,48,50,51,52,53,54,55,56,88,97
2774,Pneumonia,5,14,24,25,27,28,48,50,56,58,108,140,140,140,140,140,140
2775,Dimorphic hemmorhoids(piles),38,59,60,61,62,140,140,140,140,140,140,140,140,140,140,140,140
2776,Heart attack,11,27,28,56,140,140,140,140,140,140,140,140,140,140,140,140,140
2777,Varicose veins,14,65,66,67,68,69,118,140,140,140,140,140,140,140,140,140,140
2778,Hypothyroidism,14,15,17,18,21,64,70,71,72,73,95,96,101,140,140,140,140
2779,Hyperthyroidism,14,18,19,20,28,40,58,74,80,96,101,140,140,140,140,140,140
2780,Hypoglycemia,11,14,16,28,31,34,49,74,76,77,96,119,140,140,140,140,140
2781,Osteoarthristis,6,63,78,79,82,120,140,140,140,140,140,140,140,140,140,140,140
2782,Arthritis,80,81,82,83,120,140,140,140,140,140,140,140,140,140,140,140,140
2783,(vertigo) Paroymsal  Positional Vertigo,11,31,34,84,85,86,140,140,140,140,140,140,140,140,140,140,140
2784,Acne,1,121,122,123,140,140,140,140,140,140,140,140,140,140,140,140,140
2785,Urinary tract infection,12,89,90,91,140,140,140,140,140,140,140,140,140,140,140,140,140
2786,Psoriasis,1,6,124,125,126,127,140,140,140,140,140,140,140,140,140,140,140
2787,Impetigo,1,25,128,129,130,140,140,140,140,140,140,140,140,140,140,140,140
2788,Fungal infection,0,1,2,102,140,140,140,140,140,140,140,140,140,140,140,140,140
2789,Allergy,3,4,5,103,140,140,140,140,140,140,140,140,140,140,140,140,140
2790,GERD,7,8,9,11,24,56,140,140,140,140,140,140,140,140,140,140,140
2791,Chronic cholestasis,0,11,32,34,35,39,43,140,140,140,140,140,140,140,140,140,140
2792,Drug Reaction,0,1,7,12,13,140,140,140,140,140,140,140,140,140,140,140,140
2793,Peptic ulcer diseae,11,30,35,39,92,93,140,140,140,140,140,140,140,140,140,140,140
2794,AIDS,10,22,25,75,140,140,140,140,140,140,140,140,140,140,140,140,140
2795,Diabetes ,14,19,20,21,23,49,67,74,104,105,140,140,140,140,140,140,140
2796,Gastroenteritis,11,26,29,40,140,140,140,140,140,140,140,140,140,140,140,140,140
2797,Bronchial Asthma,14,24,25,27,106,107,140,140,140,140,140,140,140,140,140,140,140
2798,Hypertension ,31,56,64,85,109,140,140,140,140,140,140,140,140,140,140,140,140
2799,Migraine,8,30,31,49,74,81,95,96,110,140,140,140,140,140,140,140,140
2800,Cervical spondylosis,37,57,63,64,85,140,140,140,140,140,140,140,140,140,140,140,140
2801,Paralysis (brain hemorrhage),11,31,87,98,140,140,140,140,140,140,140,140,140,140,140,140,140
2802,Jaundice,0,11,14,19,25,32,33,39,140,140,140,140,140,140,140,140,140
2803,Malaria,5,11,25,28,31,34,40,97,140,140,140,140,140,140,140,140,140
2804,Chicken pox,0,1,14,21,25,31,35,41,47,48,99,140,140,140,140,140,140
2805,Dengue,1,5,6,11,14,25,31,34,35,36,37,48,97,99,140,140,140
2806,Typhoid,5,11,14,25,31,34,38,39,40,94,100,140,140,140,140,140,140
2807,hepatitis A,6,11,32,33,34,35,39,40,41,43,97,140,140,140,140,140,140
2808,Hepatitis B,0,14,21,32,33,35,39,42,43,48,111,112,140,140,140,140,140
2809,Hepatitis C,14,32,34,35,43,106,140,140,140,140,140,140,140,140,140,140,140
2810,Hepatitis D,6,11,14,32,33,34,35,39,43,140,140,140,140,140,140,140,140
2811,Hepatitis E,6,11,14,25,32,33,34,35,39,43,44,113,114,140,140,140,140
2812,Alcoholic hepatitis,11,32,39,46,115,116,45,140,140,140,140,140,140,140,140,140,140
2813,Tuberculosis,5,11,14,19,24,25,27,28,35,41,43,47,48,50,56,117,140
2814,Common Cold,3,5,14,24,25,31,47,48,50,51,52,53,54,55,56,88,97
2815,Pneumonia,5,14,24,25,27,28,48,50,56,58,108,140,140,140,140,140,140
2816,Dimorphic hemmorhoids(piles),38,59,60,61,62,140,140,140,140,140,140,140,140,140,140,140,140
2817,Heart attack,11,27,28,56,140,140,140,140,140,140,140,140,140,140,140,140,140
2818,Varicose veins,14,65,66,67,68,69,118,140,140,140,140,140,140,140,140,140,140
2819,Hypothyroidism,14,15,17,18,21,64,70,71,72,73,95,96,101,140,140,140,140
2820,Hyperthyroidism,14,18,19,20,28,40,58,74,80,96,101,140,140,140,140,140,140
2821,Hypoglycemia,11,14,16,28,31,34,49,74,76,77,96,119,140,140,140,140,140
2822,Osteoarthristis,6,63,78,79,82,120,140,140,140,140,140,140,140,140,140,140,140
2823,Arthritis,80,81,82,83,120,140,140,140,140,140,140,140,140,140,140,140,140
2824,(vertigo) Paroymsal  Positional Vertigo,11,31,34,84,85,86,140,140,140,140,140,140,140,140,140,140,140
2825,Acne,1,121,122,123,140,140,140,140,140,140,140,140,140,140,140,140,140
2826,Urinary tract infection,12,89,90,91,140,140,140,140,140,140,140,140,140,140,140,140,140
2827,Psoriasis,1,6,124,125,126,127,140,140,140,140,140,140,140,140,140,140,140
2828,Impetigo,1,25,128,129,130,140,140,140,140,140,140,140,140,140,140,140,140
2829,Fungal infection,0,1,2,102,140,140,140,140,140,140,140,140,140,140,140,140,140
2830,Allergy,3,4,5,103,140,140,140,140,140,140,140,140,140,140,140,140,140
2831,GERD,7,8,9,11,24,56,140,140,140,140,140,140,140,140,140,140,140
2832,Chronic cholestasis,0,11,32,34,35,39,43,140,140,140,140,140,140,140,140,140,140
2833,Drug Reaction,0,1,7,12,13,140,140,140,140,140,140,140,140,140,140,140,140
2834,Peptic ulcer diseae,11,30,35,39,92,93,140,140,140,140,140,140,140,140,140,140,140
2835,AIDS,10,22,25,75,140,140,140,140,140,140,140,140,140,140,140,140,140
2836,Diabetes ,14,19,20,21,23,49,67,74,104,105,140,140,140,140,140,140,140
2837,Gastroenteritis,11,26,29,40,140,140,140,140,140,140,140,140,140,140,140,140,140
2838,Bronchial Asthma,14,24,25,27,106,107,140,140,140,140,140,140,140,140,140,140,140
2839,Hypertension ,31,56,64,85,109,140,140,140,140,140,140,140,140,140,140,140,140
2840,Migraine,8,30,31,49,74,81,95,96,110,140,140,140,140,140,140,140,140
2841,Cervical spondylosis,37,57,63,64,85,140,140,140,140,140,140,140,140,140,140,140,140
2842,Paralysis (brain hemorrhage),11,31,87,98,140,140,140,140,140,140,140,140,140,140,140,140,140
2843,Jaundice,0,11,14,19,25,32,33,39,140,140,140,140,140,140,140,140,140
2844,Malaria,5,11,25,28,31,34,40,97,140,140,140,140,140,140,140,140,140
2845,Chicken pox,0,1,14,21,25,31,35,41,47,48,99,140,140,140,140,140,140
2846,Dengue,1,5,6,11,14,25,31,34,35,36,37,48,97,99,140,140,140
2847,Typhoid,5,11,14,25,31,34,38,39,40,94,100,140,140,140,140,140,140
2848,hepatitis A,6,11,32,33,34,35,39,40,41,43,97,140,140,140,140,140,140
2849,Hepatitis B,0,14,21,32,33,35,39,42,43,48,111,112,140,140,140,140,140
2850,Hepatitis C,14,32,34,35,43,106,140,140,140,140,140,140,140,140,140,140,140
2851,Hepatitis D,6,11,14,32,33,34,35,39,43,140,140,140,140,140,140,140,140
2852,Hepatitis E,6,11,14,25,32,33,34,35,39,43,44,113,114,140,140,140,140
2853,Alcoholic hepatitis,11,32,39,46,115,116,45,140,140,140,140,140,140,140,140,140,140
2854,Tuberculosis,5,11,14,19,24,25,27,28,35,41,43,47,48,50,56,117,140
2855,Common Cold,3,5,14,24,25,31,47,48,50,51,52,53,54,55,56,88,97
2856,Pneumonia,5,14,24,25,27,28,48,50,56,58,108,140,140,140,140,140,140
2857,Dimorphic hemmorhoids(piles),38,59,60,61,62,140,140,140,140,140,140,140,140,140,140,140,140
2858,Heart attack,11,27,28,56,140,140,140,140,140,140,140,140,140,140,140,140,140
2859,Varicose veins,14,65,66,67,68,69,118,140,140,140,140,140,140,140,140,140,140
2860,Hypothyroidism,14,15,17,18,21,64,70,71,72,73,95,96,101,140,140,140,140
2861,Hyperthyroidism,14,18,19,20,28,40,58,74,80,96,101,140,140,140,140,140,140
2862,Hypoglycemia,11,14,16,28,31,34,49,74,76,77,96,119,140,140,140,140,140
2863,Osteoarthristis,6,63,78,79,82,120,140,140,140,140,140,140,140,140,140,140,140
2864,Arthritis,80,81,82,83,120,140,140,140,140,140,140,140,140,140,140,140,140
2865,(vertigo) Paroymsal  Positional Vertigo,11,31,34,84,85,86,140,140,140,140,140,140,140,140,140,140,140
2866,Acne,1,121,122,123,140,140,140,140,140,140,140,140,140,140,140,140,140
2867,Urinary tract infection,12,89,90,91,140,140,140,140,140,140,140,140,140,140,140,140,140
2868,Psoriasis,1,6,124,125,126,127,140,140,140,140,140,140,140,140,140,140,140
2869,Impetigo,1,25,128,129,130,140,140,140,140,140,140,140,140,140,140,140,140
2870,Fungal infection,0,1,2,102,140,140,140,140,140,140,140,140,140,140,140,140,140
2871,Allergy,3,4,5,103,140,140,140,140,140,140,140,140,140,140,140,140,140
2872,GERD,7,8,9,11,24,56,140,140,140,140,140,140,140,140,140,140,140
2873,Chronic cholestasis,0,11,32,34,35,39,43,140,140,140,140,140,140,140,140,140,140
2874,Drug Reaction,0,1,7,12,13,140,140,140,140,140,140,140,140,140,140,140,140
2875,Peptic ulcer diseae,11,30,35,39,92,93,140,140,140,140,140,140,140,140,140,140,140
2876,AIDS,10,22,25,75,140,140,140,140,140,140,140,140,140,140,140,140,140
2877,Diabetes ,14,19,20,21,23,49,67,74,104,105,140,140,140,140,140,140,140
2878,Gastroenteritis,11,26,29,40,140,140,140,140,140,140,140,140,140,140,140,140,140
2879,Bronchial Asthma,14,24,25,27,106,107,140,140,140,140,140,140,140,140,140,140,140
2880,Hypertension ,31,56,64,85,109,140,140,140,140,140,140,140,140,140,140,140,140
2881,Migraine,8,30,31,49,74,81,95,96,110,140,140,140,140,140,140,140,140
2882,Cervical spondylosis,37,57,63,64,85,140,140,140,140,140,140,140,140,140,140,140,140
2883,Paralysis (brain hemorrhage),11,31,87,98,140,140,140,140,140,140,140,140,140,140,140,140,140
2884,Jaundice,0,11,14,19,25,32,33,39,140,140,140,140,140,140,140,140,140
2885,Malaria,5,11,25,28,31,34,40,97,140,140,140,140,140,140,140,140,140
2886,Chicken pox,0,1,14,21,25,31,35,41,47,48,99,140,140,140,140,140,140
2887,Dengue,1,5,6,11,14,25,31,34,35,36,37,48,97,99,140,140,140
2888,Typhoid,5,11,14,25,31,34,38,39,40,94,100,140,140,140,140,140,140
2889,hepatitis A,6,11,32,33,34,35,39,40,41,43,97,140,140,140,140,140,140
2890,Hepatitis B,0,14,21,32,33,35,39,42,43,48,111,112,140,140,140,140,140
2891,Hepatitis C,14,32,34,35,43,106,140,140,140,140,140,140,140,140,140,140,140
2892,Hepatitis D,6,11,14,32,33,34,35,39,43,140,140,140,140,140,140,140,140
2893,Hepatitis E,6,11,14,25,32,33,34,35,39,43,44,113,114,140,140,140,140
2894,Alcoholic hepatitis,11,32,39,46,115,116,45,140,140,140,140,140,140,140,140,140,140
2895,Tuberculosis,5,11,14,19,24,25,27,28,35,41,43,47,48,50,56,117,140
2896,Common Cold,3,5,14,24,25,31,47,48,50,51,52,53,54,55,56,88,97
2897,Pneumonia,5,14,24,25,27,28,48,50,56,58,108,140,140,140,140,140,140
2898,Dimorphic hemmorhoids(piles),38,59,60,61,62,140,140,140,140,140,140,140,140,140,140,140,140
2899,Heart attack,11,27,28,56,140,140,140,140,140,140,140,140,140,140,140,140,140
2900,Varicose veins,14,65,66,67,68,69,118,140,140,140,140,140,140,140,140,140,140
2901,Hypothyroidism,14,15,17,18,21,64,70,71,72,73,95,96,101,140,140,140,140
2902,Hyperthyroidism,14,18,19,20,28,40,58,74,80,96,101,140,140,140,140,140,140
2903,Hypoglycemia,11,14,16,28,31,34,49,74,76,77,96,119,140,140,140,140,140
